Index,herb,target
1854,1422,1702
1855,1173,4419
1856,869,1474
1857,572,564
1858,500,5057
1859,963,3912
1860,1458,4548
1861,170,187
1862,1412,3394
1863,245,4804
1864,1416,3252
1865,34,192
1866,203,526
1867,930,875
1868,621,4695
1869,453,4669
1870,873,3252
1871,1186,4729
1872,767,143
1873,573,3171
1874,720,2866
1875,1149,553
1876,600,750
1877,864,2170
1878,873,3152
1879,1461,1221
1880,324,1488
1881,884,857
1882,1115,376
1883,460,843
1884,993,2205
1885,1085,4068
1886,46,647
1887,942,1812
1888,244,1508
1889,135,647
1890,348,1681
1891,382,144
1892,1167,4783
1893,87,5147
1894,235,2047
1895,1424,3185
1896,415,1366
1897,761,200
1898,1105,2047
1899,767,4912
1900,1039,553
1901,1291,3075
1902,802,1320
1903,1436,4854
1904,690,444
1905,1122,4250
1906,101,3666
1907,1204,4633
1908,1458,1911
1909,920,110
1910,210,2287
1911,1389,4167
1912,1361,99
1913,1043,146
1914,1054,2634
1915,269,971
1916,551,1404
1917,229,146
1918,1360,3804
1919,238,1060
1920,482,3252
1921,70,3789
1922,1173,1809
1923,588,2321
1924,324,1963
1925,844,1812
1926,163,2070
1927,1449,1474
1928,450,192
1929,634,144
1930,799,531
1931,1289,2709
1932,102,1128
1933,324,2810
1934,959,192
1935,220,662
1936,1035,146
1937,1371,2810
1938,73,4588
1939,604,2335
1940,688,1871
1941,1345,4900
1942,1084,553
1943,1102,2070
1944,160,2687
1945,269,655
1946,916,3784
1947,270,2230
1948,191,2335
1949,40,1587
1950,727,1320
1951,1224,1911
1952,1086,1320
1953,846,3455
1954,588,1354
1955,519,4937
1956,470,526
1957,1360,3552
1958,620,192
1959,87,3689
1960,599,662
1961,1161,1783
1962,1163,843
1963,424,971
1964,817,2634
1965,82,835
1966,639,2205
1967,1452,1812
1968,1034,4372
1969,782,2521
1970,1025,2205
1971,973,2355
1972,1173,5181
1973,1186,1587
1974,720,2302
1975,774,5183
1976,1182,3554
1977,1436,743
1978,958,4250
1979,669,3252
1980,1371,1298
1981,1371,706
1982,220,971
1983,343,2589
1984,977,4467
1985,1105,1702
1986,160,1338
1987,701,3075
1988,1078,5181
1989,270,2810
1990,1225,3056
1991,1186,5072
1992,436,796
1993,1013,1743
1994,1285,1812
1995,1174,2070
1996,688,2702
1997,1109,146
1998,947,1508
1999,186,867
2000,1454,5072
2001,940,647
2002,91,146
2003,1044,5169
2004,105,1508
2005,48,3047
2006,774,3171
2007,361,2449
2008,795,107
2009,1224,867
2010,916,4115
2011,1295,3949
2012,1301,1565
2013,459,2441
2014,560,2302
2015,64,4380
2016,1045,189
2017,877,3962
2018,217,1846
2019,282,3724
2020,599,560
2021,210,1436
2022,1373,4838
2023,170,1212
2024,1458,3724
2025,1036,4937
2026,82,3703
2027,703,4871
2028,282,409
2029,135,2982
2030,846,843
2031,446,2320
2032,474,3122
2033,545,1338
2034,535,986
2035,1472,3075
2036,1433,647
2037,624,2894
2038,1037,3252
2039,1242,2810
2040,371,3252
2041,137,3171
2042,701,99
2043,769,553
2044,749,2518
2045,437,4736
2046,1102,1626
2047,864,1694
2048,1447,4588
2049,706,708
2050,348,4682
2051,864,564
2052,459,2205
2053,643,3703
2054,1348,4277
2055,455,1783
2056,1173,2047
2057,343,2726
2058,634,2302
2059,983,2287
2060,1077,5073
2061,1450,2337
2062,1351,1141
2063,634,1000
2064,600,99
2065,862,4964
2066,1035,722
2067,940,1871
2068,245,2844
2069,911,656
2070,233,2815
2071,1450,3252
2072,77,1366
2073,70,4304
2074,1433,1690
2075,451,1474
2076,1147,1474
2077,977,1734
2078,396,1692
2079,172,1128
2080,901,1474
2081,338,3171
2082,1203,1604
2083,588,4404
2084,210,1743
2085,663,192
2086,1307,1531
2087,1234,132
2088,864,2602
2089,348,2170
2090,799,2302
2091,1025,2781
2092,190,2346
2093,934,1474
2094,127,3319
2095,241,3920
2096,1231,854
2097,1325,4674
2098,1108,1526
2099,687,526
2100,392,2346
2101,488,192
2102,370,708
2103,1361,4093
2104,93,3252
2105,52,850
2106,569,4397
2107,641,146
2108,1458,1635
2109,713,453
2110,1090,5148
2111,648,1488
2112,983,4921
2113,39,526
2114,884,3703
2115,329,3075
2116,1184,4250
2117,1474,2335
2118,743,4543
2119,728,4224
2120,513,2810
2121,421,647
2122,720,2717
2123,479,131
2124,878,2346
2125,512,1221
2126,135,620
2127,862,564
2128,527,1320
2129,399,2711
2130,367,2844
2131,197,3075
2132,224,3008
2133,1190,1362
2134,210,1699
2135,878,986
2136,1373,3265
2137,396,691
2138,879,1690
2139,174,2156
2140,587,34
2141,174,4854
2142,663,1681
2143,851,4632
2144,1161,2195
2145,238,4632
2146,663,2515
2147,980,4573
2148,1456,2518
2149,304,3789
2150,1186,3005
2151,203,830
2152,1160,3962
2153,382,1330
2154,648,3596
2155,1058,469
2156,851,2783
2157,816,705
2158,207,1354
2159,1166,907
2160,875,192
2161,340,4492
2162,917,538
2163,123,750
2164,1155,1508
2165,270,2287
2166,380,1940
2167,776,1060
2168,573,3122
2169,799,5147
2170,713,3317
2171,343,3172
2172,774,3665
2173,862,4337
2174,110,1734
2175,1137,4250
2176,534,647
2177,1373,2337
2178,1373,1259
2179,73,2521
2180,1065,541
2181,178,1320
2182,435,750
2183,1430,4917
2184,492,1320
2185,1436,2711
2186,1436,1721
2187,1016,3703
2188,713,2174
2189,978,2515
2190,579,2607
2191,320,843
2192,82,322
2193,844,2396
2194,1461,4729
2195,915,4435
2196,769,146
2197,321,750
2198,667,4563
2199,630,492
2200,1366,1488
2201,1028,1221
2202,663,1911
2203,1416,154
2204,713,5106
2205,135,2335
2206,1260,843
2207,588,3633
2208,464,2003
2209,947,3075
2210,1201,3544
2211,1170,1795
2212,300,2781
2213,105,1783
2214,293,1474
2215,716,1755
2216,170,2230
2217,321,1626
2218,917,2815
2219,634,120
2220,1276,4273
2221,446,2714
2222,273,1474
2223,1393,3171
2224,711,110
2225,105,531
2226,1170,3152
2227,1028,2335
2228,784,1972
2229,940,3668
2230,602,1885
2231,570,722
2232,940,1210
2233,758,628
2234,214,1488
2235,242,4674
2236,1195,4879
2237,1068,843
2238,150,843
2239,223,647
2240,1487,2540
2241,706,1911
2242,886,602
2243,1183,2050
2244,668,2755
2245,720,4273
2246,1293,1812
2247,621,2000
2248,297,1871
2249,235,816
2250,1111,2540
2251,410,192
2252,967,1018
2253,193,1018
2254,685,1812
2255,73,931
2256,636,875
2257,193,553
2258,394,843
2259,17,5181
2260,1065,110
2261,552,3920
2262,178,1884
2263,1230,774
2264,242,965
2265,912,5181
2266,844,2702
2267,848,332
2268,1371,1681
2269,588,4937
2270,557,3668
2271,1458,857
2272,1204,234
2273,1025,1811
2274,149,628
2275,1208,1457
2276,131,722
2277,516,2844
2278,1168,2440
2279,1017,2552
2280,876,3171
2281,207,5147
2282,907,4588
2283,371,722
2284,87,4167
2285,1105,409
2286,983,871
2287,292,526
2288,1380,2047
2289,1375,4467
2290,780,1338
2291,637,1488
2292,410,1870
2293,1293,108
2294,207,691
2295,488,3171
2296,851,1141
2297,1436,2716
2298,85,628
2299,530,3252
2300,535,1809
2301,190,1259
2302,38,4692
2303,64,722
2304,1448,1488
2305,1358,3146
2306,867,3177
2307,1035,4273
2308,973,4917
2309,203,99
2310,787,528
2311,968,4015
2312,602,3252
2313,1077,1141
2314,878,843
2315,256,751
2316,1416,3369
2317,878,2815
2318,1042,564
2319,1450,1508
2320,101,559
2321,1184,3265
2322,380,707
2323,1109,1734
2324,724,526
2325,153,631
2326,610,3127
2327,663,3394
2328,436,1018
2329,21,4674
2330,920,3804
2331,731,2230
2332,587,110
2333,1155,1474
2334,460,1366
2335,1373,5148
2336,431,1972
2337,127,17
2338,875,1404
2339,320,1940
2340,1052,3122
2341,1084,647
2342,390,564
2343,560,1320
2344,963,1812
2345,1295,146
2346,519,3699
2347,942,3544
2348,602,627
2349,189,146
2350,184,2810
2351,235,2361
2352,269,4674
2353,714,656
2354,967,854
2355,637,1734
2356,1010,4337
2357,961,192
2358,48,3436
2359,382,3252
2360,1170,1963
2361,1316,1117
2362,942,1488
2363,1458,4815
2364,312,1354
2365,1228,1911
2366,1340,4159
2367,210,4049
2368,135,4956
2369,87,2337
2370,70,2640
2371,82,1587
2372,699,3394
2373,64,1681
2374,1182,1569
2375,472,108
2376,862,4607
2377,82,4348
2378,1013,634
2379,38,3171
2380,663,1508
2381,720,1141
2382,449,843
2383,706,110
2384,48,4700
2385,94,3768
2386,263,1474
2387,1345,4921
2388,1115,4912
2389,77,2518
2390,579,3962
2391,787,2899
2392,1361,3649
2393,759,521
2394,1204,192
2395,767,2702
2396,875,843
2397,500,1538
2398,5,1075
2399,1294,2810
2400,1150,4471
2401,920,316
2402,1275,1457
2403,1115,2815
2404,645,4350
2405,269,3784
2406,530,3485
2407,1065,3517
2408,1053,2215
2409,849,1474
2410,1429,2702
2411,312,1734
2412,210,2337
2413,1450,2630
2414,1373,564
2415,186,110
2416,1466,3436
2417,780,1812
2418,1197,3870
2419,733,3633
2420,602,1179
2421,879,1953
2422,308,1789
2423,529,3806
2424,851,3265
2425,720,2440
2426,851,3509
2427,399,132
2428,1090,151
2429,1217,1474
2430,648,4877
2431,406,146
2432,587,3689
2433,190,4167
2434,891,2267
2435,1348,4280
2436,920,1722
2437,969,678
2438,1010,1339
2439,570,5147
2440,920,1508
2441,38,843
2442,1028,560
2443,510,1884
2444,70,2287
2445,123,835
2446,720,2346
2447,1311,3182
2448,579,4669
2449,376,1354
2450,617,4068
2451,140,5171
2452,1448,3394
2453,634,5147
2454,1203,5181
2455,273,830
2456,160,564
2457,300,4543
2458,207,2205
2459,502,2112
2460,1212,4365
2461,1295,282
2462,1183,2702
2463,1102,2382
2464,796,1474
2465,728,830
2466,968,564
2467,962,3355
2468,236,143
2469,890,1313
2470,530,3053
2471,754,3171
2472,663,4467
2473,1063,3252
2474,170,4467
2475,210,97
2476,920,3394
2477,1371,4045
2478,376,722
2479,1322,3685
2480,512,492
2481,412,4250
2482,1390,2709
2483,367,5106
2484,17,444
2485,164,3171
2486,1267,857
2487,170,634
2488,48,5057
2489,207,526
2490,1249,4273
2491,570,4167
2492,482,2815
2493,529,2205
2494,1234,2810
2495,17,1692
2496,220,2205
2497,1224,1977
2498,126,531
2499,688,4305
2500,1276,146
2501,1381,1128
2502,1115,2866
2503,1380,1870
2504,316,3375
2505,513,4372
2506,1249,2810
2507,1256,3355
2508,231,1474
2509,82,146
2510,1197,495
2511,464,3122
2512,510,382
2513,135,1735
2514,235,1366
2515,1462,97
2516,1137,1722
2517,451,1795
2518,1361,110
2519,376,564
2520,479,662
2521,321,3319
2522,129,3075
2523,1322,3075
2524,253,99
2525,87,251
2526,351,843
2527,916,1734
2528,519,722
2529,160,5109
2530,774,3252
2531,82,656
2532,755,2702
2533,893,2346
2534,73,816
2535,218,5072
2536,869,3037
2537,1036,4687
2538,901,4167
2539,834,1320
2540,60,903
2541,140,3524
2542,73,3156
2543,713,750
2544,442,2070
2545,1011,1508
2546,1043,1212
2547,513,645
2548,1090,2205
2549,64,4632
2550,66,4511
2551,410,894
2552,245,4911
2553,724,4856
2554,1090,5072
2555,428,2050
2556,719,3623
2557,73,3643
2558,510,3666
2559,428,2726
2560,1034,4467
2561,807,3804
2562,878,1128
2563,328,1221
2564,1150,1474
2565,406,322
2566,1090,492
2567,64,1911
2568,942,3699
2569,1324,3252
2570,1036,2335
2571,930,1827
2572,978,120
2573,1037,146
2574,1167,4573
2575,780,4964
2576,626,2457
2577,511,631
2578,776,146
2579,844,430
2580,1400,4365
2581,324,2755
2582,521,146
2583,1035,3171
2584,701,3518
2585,449,1885
2586,1450,1707
2587,727,2267
2588,1361,3353
2589,529,2338
2590,48,2355
2591,221,4879
2592,1433,3520
2593,973,867
2594,127,1701
2595,1203,3965
2596,1017,1041
2597,396,1722
2598,515,3330
2599,1034,2155
2600,627,3252
2601,688,1240
2602,1350,3394
2603,977,4783
2604,1436,110
2605,472,3665
2606,676,3104
2607,1494,850
2608,858,3049
2609,513,3252
2610,217,192
2611,838,971
2612,459,1508
2613,621,3075
2614,680,1526
2615,342,843
2616,1204,4380
2617,1345,5181
2618,624,891
2619,634,2205
2620,1364,146
2621,1443,3633
2622,1234,4277
2623,630,4674
2624,978,1366
2625,184,4273
2626,1043,604
2627,449,3289
2628,940,4435
2629,1371,2186
2630,170,4937
2631,5,3093
2632,1322,2036
2633,731,282
2634,1068,1932
2635,73,1831
2636,1111,843
2637,64,2337
2638,1260,2280
2639,150,2000
2640,621,1565
2641,60,2010
2642,170,5064
2643,310,3027
2644,893,722
2645,731,965
2646,189,345
2647,1077,1474
2648,511,2589
2649,164,1722
2650,701,2441
2651,1474,3394
2652,637,4937
2653,879,2813
2654,932,647
2655,193,1474
2656,568,2810
2657,230,3289
2658,203,1057
2659,1356,3554
2660,557,1734
2661,993,4250
2662,1053,322
2663,278,4015
2664,84,3002
2665,1039,3289
2666,64,3401
2667,723,3252
2668,900,526
2669,759,4250
2670,529,662
2671,1383,5114
2672,210,4937
2673,974,1783
2674,482,5181
2675,395,3250
2676,1436,5000
2677,588,521
2678,329,1911
2679,978,3461
2680,238,903
2681,1356,526
2682,1252,2748
2683,203,110
2684,488,1508
2685,1457,5140
2686,1234,4783
2687,869,4624
2688,377,796
2689,1063,553
2690,1182,4674
2691,838,2267
2692,1170,4511
2693,706,4419
2694,426,2844
2695,983,1489
2696,1214,4385
2697,191,1702
2698,1375,226
2699,586,2810
2700,1092,971
2701,862,37
2702,1063,1497
2703,1349,4273
2704,404,4563
2705,171,1474
2706,1269,4976
2707,1019,1128
2708,1474,3632
2709,1026,1362
2710,920,627
2711,637,21
2712,733,604
2713,648,3177
2714,236,3794
2715,665,2293
2716,1115,2346
2717,34,2844
2718,434,3171
2719,1281,1474
2720,1204,705
2721,1142,662
2722,560,2540
2723,139,1474
2724,190,5148
2725,917,4167
2726,626,1018
2727,181,4588
2728,511,17
2729,348,3075
2730,1443,1320
2731,743,3912
2732,160,1488
2733,947,1060
2734,851,4467
2735,807,134
2736,90,816
2737,1367,4674
2738,822,1018
2739,1132,3394
2740,210,2518
2741,711,1508
2742,467,796
2743,482,1457
2744,1164,627
2745,1173,26
2746,190,4779
2747,978,4366
2748,71,521
2749,1433,2726
2750,1456,3265
2751,851,1750
2752,1092,843
2753,1105,2540
2754,530,662
2755,127,3938
2756,374,1622
2757,1349,1488
2758,87,4511
2759,123,965
2760,320,5181
2761,949,1354
2762,150,5181
2763,334,3920
2764,395,4012
2765,933,1890
2766,245,4777
2767,1249,653
2768,1352,1954
2769,749,843
2770,1230,2687
2771,210,2000
2772,1170,1722
2773,838,1743
2774,1073,1622
2775,1054,1508
2776,1173,3252
2777,637,722
2778,939,843
2779,602,1846
2780,273,316
2781,324,577
2782,153,3172
2783,1350,564
2784,1180,564
2785,513,3965
2786,1039,1362
2787,614,4337
2788,312,3075
2789,1349,843
2790,455,3665
2791,394,647
2792,1137,192
2793,1086,678
2794,258,560
2795,190,835
2796,1468,3273
2797,760,1354
2798,1105,1561
2799,1234,144
2800,1474,3544
2801,529,3544
2802,723,4250
2803,1168,4581
2804,495,634
2805,1299,1692
2806,260,1812
2807,1158,192
2808,1249,1706
2809,181,843
2810,351,108
2811,851,5024
2812,1381,564
2813,49,2709
2814,40,2702
2815,21,1316
2816,326,146
2817,270,146
2818,890,501
2819,87,1846
2820,944,146
2821,1115,3821
2822,932,3394
2823,570,4829
2824,600,291
2825,724,3649
2826,912,3127
2827,823,192
2828,304,131
2829,319,843
2830,269,1397
2831,511,3938
2832,1230,3154
2833,1267,1871
2834,519,5072
2835,191,1018
2836,190,3250
2837,282,1911
2838,82,1734
2839,864,2293
2840,382,1488
2841,197,3177
2842,1371,3524
2843,1111,3699
2844,229,3250
2845,1246,3394
2846,1077,3252
2847,178,3171
2848,1306,848
2849,1436,1354
2850,455,3075
2851,1086,1173
2852,210,854
2853,904,521
2854,943,1508
2855,476,97
2856,665,4798
2857,21,3075
2858,993,4937
2859,110,4250
2860,720,5147
2861,182,421
2862,27,322
2863,906,5181
2864,787,2170
2865,1086,2607
2866,1184,5147
2867,380,2518
2868,713,2515
2869,916,4305
2870,1197,5072
2871,724,4815
2872,210,1701
2873,862,3127
2874,1034,1122
2875,864,2433
2876,976,4029
2877,253,750
2878,217,5183
2879,1107,5131
2880,82,409
2881,382,2287
2882,105,4406
2883,367,4273
2884,82,1702
2885,235,843
2886,1242,4783
2887,661,1018
2888,521,2052
2889,891,492
2890,1182,2205
2891,920,4024
2892,869,722
2893,534,3075
2894,315,3674
2895,706,1354
2896,479,1816
2897,1170,2293
2898,768,3156
2899,248,2702
2900,1466,4159
2901,728,2655
2902,463,1812
2903,348,1489
2904,1020,3171
2905,1197,2112
2906,1234,3394
2907,199,1734
2908,754,850
2909,1132,647
2910,1436,843
2911,367,564
2912,321,3027
2913,644,34
2914,973,4078
2915,795,495
2916,768,4959
2917,644,4632
2918,1366,1071
2919,248,5065
2920,1367,3018
2921,884,2894
2922,479,3252
2923,146,2810
2924,1214,2576
2925,315,1911
2926,1361,3821
2927,1204,722
2928,942,492
2929,663,843
2930,349,4280
2931,851,2523
2932,761,3127
2933,690,4783
2934,87,1546
2935,942,722
2936,535,5140
2937,560,1930
2938,1472,1890
2939,1002,553
2940,399,3250
2941,479,521
2942,1036,3104
2943,834,2205
2944,663,4606
2945,831,5200
2946,189,37
2947,1039,3633
2948,1375,1940
2949,869,1362
2950,1361,2717
2951,877,1474
2952,1013,1128
2953,66,4015
2954,1249,316
2955,680,1783
2956,712,2169
2957,479,1179
2958,1307,843
2959,893,4674
2960,1371,4767
2961,375,1812
2962,572,3952
2963,890,1298
2964,1065,2355
2965,272,4752
2966,1371,1218
2967,1458,2818
2968,1338,4040
2969,202,3633
2970,1371,3394
2971,399,2157
2972,412,1831
2973,27,811
2974,270,1508
2975,1448,1060
2976,263,1911
2977,1456,2335
2978,135,2540
2979,916,553
2980,626,3252
2981,1125,4350
2982,406,1366
2983,552,850
2984,588,635
2985,88,3668
2986,920,4804
2987,1063,4753
2988,935,2818
2989,1061,3394
2990,559,2515
2991,963,1963
2992,218,1018
2993,1013,705
2994,1109,5072
2995,1190,4305
2996,178,1508
2997,324,4045
2998,630,2743
2999,626,1457
3000,21,1555
3001,1039,4959
3002,1197,1681
3003,424,1626
3004,807,856
3005,436,3699
3006,1295,3674
3007,983,4880
3008,846,2726
3009,135,539
3010,439,132
3011,1457,192
3012,470,2899
3013,1236,4563
3014,588,1060
3015,1412,3839
3016,844,3797
3017,1028,553
3018,949,3665
3019,720,4937
3020,512,1457
3021,687,2003
3022,880,146
3023,586,4695
3024,217,4250
3025,583,177
3026,1096,4250
3027,240,3252
3028,1013,871
3029,963,1445
3030,920,1686
3031,996,3394
3032,1237,4115
3033,557,553
3034,436,3679
3035,807,110
3036,884,3674
3037,1034,2335
3038,324,3965
3039,1184,2205
3040,1360,1901
3041,351,5024
3042,464,2099
3043,626,192
3044,469,2335
3045,1237,3962
3046,619,3927
3047,1249,2293
3048,993,2355
3049,1105,705
3050,862,5109
3051,48,856
3052,588,564
3053,690,4467
3054,27,4167
3055,1422,5148
3056,1466,5181
3057,1001,2815
3058,787,1846
3059,1115,1207
3060,1325,3127
3061,1351,3666
3062,1231,3394
3063,1073,875
3064,27,444
3065,297,2157
3066,1115,708
3067,846,1701
3068,552,2634
3069,1295,507
3070,890,3544
3071,663,108
3072,1301,3075
3073,321,4777
3074,587,2815
3075,1408,3171
3076,1358,3352
3077,1445,17
3078,560,1783
3079,610,830
3080,1205,750
3081,713,1911
3082,1294,3394
3083,210,5058
3084,197,1508
3085,1391,1118
3086,588,2335
3087,22,4900
3088,441,1018
3089,1144,2335
3090,1361,606
3091,1299,5078
3092,864,3633
3093,1197,2175
3094,857,322
3095,942,3075
3096,1158,2000
3097,339,3252
3098,1458,3206
3099,774,1128
3100,873,2540
3101,1426,1117
3102,170,1699
3103,221,1925
3104,324,1122
3105,32,2702
3106,123,5148
3107,191,1812
3108,197,1681
3109,1105,1354
3110,802,843
3111,916,3125
3112,513,4777
3113,348,1734
3114,1422,3394
3115,632,4273
3116,912,4921
3117,358,4815
3118,1450,526
3119,472,4167
3120,551,4348
3121,864,3252
3122,884,3215
3123,37,2320
3124,1311,3134
3125,599,1362
3126,769,3633
3127,983,37
3128,1052,4804
3129,1249,2320
3130,73,1871
3131,634,1354
3132,1013,2457
3133,293,192
3134,100,1230
3135,1068,2335
3136,877,3322
3137,428,2457
3138,445,146
3139,614,3394
3140,893,1783
3141,637,1508
3142,12,843
3143,73,4856
3144,64,1846
3145,187,3319
3146,884,2716
3147,77,1701
3148,191,4573
3149,1090,1488
3150,846,1812
3151,1197,627
3152,713,495
3153,1105,3154
3154,761,492
3155,1462,843
3156,87,1874
3157,547,1488
3158,376,492
3159,1234,4470
3160,60,1828
3161,1461,444
3162,797,3329
3163,706,1397
3164,207,1783
3165,189,4959
3166,293,1812
3167,459,3075
3168,105,843
3169,128,3171
3170,1158,531
3171,65,2046
3172,329,1128
3173,663,4736
3174,973,5057
3175,1263,188
3176,274,4767
3177,278,3394
3178,1249,4867
3179,304,647
3180,396,144
3181,1278,1366
3182,720,4962
3183,680,1362
3184,500,2607
3185,884,2609
3186,1450,409
3187,873,526
3188,1324,656
3189,893,4779
3190,1436,2726
3191,242,4167
3192,310,4607
3193,82,2070
3194,361,478
3195,530,3377
3196,1115,2163
3197,320,2070
3198,687,1474
3199,73,722
3200,969,3655
3201,182,1018
3202,916,2287
3203,1358,108
3204,1301,2810
3205,1107,3289
3206,1408,4167
3207,203,538
3208,190,4937
3209,724,1488
3210,911,1701
3211,710,2157
3212,1381,1488
3213,1034,4937
3214,210,2655
3215,1421,192
3216,962,1795
3217,1173,1259
3218,1443,2702
3219,245,3848
3220,661,1783
3221,242,3627
3222,410,4815
3223,803,146
3224,916,2205
3225,879,2335
3226,138,4964
3227,1031,192
3228,767,2346
3229,297,1354
3230,1456,531
3231,226,4959
3232,439,2205
3233,1371,627
3234,873,835
3235,846,4856
3236,1170,1812
3237,529,986
3238,64,458
3239,203,4093
3240,207,3603
3241,878,5072
3242,799,3265
3243,207,4624
3244,634,132
3245,602,1366
3246,707,1457
3247,442,4250
3248,1109,1060
3249,17,2630
3250,453,3252
3251,1436,3483
3252,731,2361
3253,1054,631
3254,1301,647
3255,962,4015
3256,530,1911
3257,754,5171
3258,64,3797
3259,64,1701
3260,197,1339
3261,126,2190
3262,189,3438
3263,1463,1212
3264,848,722
3265,207,110
3266,1150,2714
3267,126,647
3268,942,4193
3269,510,3252
3270,201,4937
3271,1494,282
3272,1067,4682
3273,245,2346
3274,543,1930
3275,1150,3633
3276,1275,151
3277,620,1890
3278,1345,495
3279,1013,2887
3280,1076,1681
3281,1249,3252
3282,1002,1018
3283,64,2964
3284,1254,4211
3285,1258,647
3286,529,4056
3287,1460,708
3288,426,4273
3289,900,5000
3290,787,146
3291,557,3394
3292,315,882
3293,374,867
3294,54,4900
3295,1138,3668
3296,117,5150
3297,410,4632
