Index,herb,target
1839,674,2930
1840,788,3075
1841,110,43
1842,147,1259
1843,758,3025
1844,1051,4827
1845,719,537
1846,882,1486
1847,813,1607
1848,432,3675
1849,1410,2352
1850,1439,2397
1851,1431,2832
1852,695,3733
1853,475,1420
1854,1208,4478
1855,1175,1769
1856,910,282
1857,719,1396
1858,712,1965
1859,1051,4804
1860,591,3063
1861,102,2381
1862,698,456
1863,1276,4104
1864,786,3333
1865,706,3215
1866,94,321
1867,126,2714
1868,1036,5045
1869,650,293
1870,742,2829
1871,46,1875
1872,98,142
1873,20,2889
1874,1253,985
1875,1228,3323
1876,674,404
1877,696,774
1878,1339,813
1879,1261,5077
1880,832,4433
1881,619,3512
1882,303,227
1883,1264,1693
1884,50,2417
1885,73,4307
1886,436,4479
1887,104,1465
1888,447,3366
1889,543,1039
1890,636,2041
1891,1051,978
1892,1462,419
1893,862,1604
1894,974,2468
1895,901,2464
1896,1027,1181
1897,1347,454
1898,820,2535
1899,626,1347
1900,1447,1299
1901,768,2160
1902,1474,3827
1903,1257,1533
1904,1347,2488
1905,102,144
1906,813,364
1907,122,1682
1908,692,2710
1909,1182,4843
1910,1402,603
1911,1397,500
1912,574,3534
1913,834,3426
1914,1480,1127
1915,1009,1150
1916,892,1182
1917,766,2217
1918,1044,2017
1919,1131,3605
1920,578,4507
1921,667,1633
1922,351,4355
1923,989,1567
1924,329,3783
1925,373,1095
1926,905,2314
1927,811,1096
1928,467,4625
1929,959,2849
1930,1387,5189
1931,97,659
1932,295,3910
1933,229,3912
1934,965,370
1935,810,2475
1936,934,238
1937,1114,716
1938,945,4215
1939,214,1408
1940,1072,415
1941,1410,3884
1942,1091,2388
1943,684,1993
1944,360,1221
1945,539,1408
1946,1223,5205
1947,339,2651
1948,1244,1852
1949,1335,1422
1950,361,266
1951,192,4435
1952,67,2808
1953,894,4024
1954,810,306
1955,434,2426
1956,584,3
1957,245,2171
1958,1439,555
1959,163,4444
1960,199,3831
1961,1241,4941
1962,389,1369
1963,910,4973
1964,1098,5183
1965,695,1516
1966,1274,3936
1967,1353,4224
1968,703,3325
1969,881,3734
1970,977,167
1971,614,4902
1972,477,1607
1973,308,4449
1974,1395,4319
1975,1290,3334
1976,824,4749
1977,1267,4442
1978,1028,1213
1979,831,3823
1980,213,4384
1981,761,1512
1982,1072,4307
1983,1111,684
1984,803,2256
1985,1007,4553
1986,1027,2649
1987,1474,4298
1988,1007,1174
1989,395,4605
1990,1201,273
1991,48,13
1992,1108,4665
1993,627,4199
1994,647,1955
1995,1051,1131
1996,139,2760
1997,550,1929
1998,1252,5034
1999,1115,4309
2000,1084,3069
2001,201,3608
2002,1035,248
2003,1066,1848
2004,624,4891
2005,179,233
2006,1463,4099
2007,122,4443
2008,412,300
2009,1199,5042
2010,207,799
2011,298,2988
2012,924,2365
2013,1452,190
2014,427,1494
2015,924,2248
2016,825,2793
2017,531,3601
2018,90,5166
2019,862,3710
2020,1335,2525
2021,1270,5007
2022,284,2220
2023,774,3180
2024,747,3931
2025,432,5039
2026,929,758
2027,1402,381
2028,850,4733
2029,283,4817
2030,560,4351
2031,1028,677
2032,1287,3505
2033,1338,3213
2034,1164,538
2035,105,2065
2036,675,3738
2037,588,4582
2038,1204,3101
2039,938,3201
2040,210,801
2041,697,1349
2042,44,2518
2043,274,3524
2044,661,167
2045,208,4237
2046,869,747
2047,111,1185
2048,981,511
2049,1286,2500
2050,223,2658
2051,1192,2483
2052,496,2742
2053,1218,2898
2054,372,2333
2055,1062,2633
2056,898,144
2057,1314,91
2058,512,3840
2059,733,2237
2060,298,638
2061,70,3502
2062,995,3773
2063,1154,2968
2064,853,3346
2065,1376,527
2066,66,4820
2067,1330,2751
2068,1388,2925
2069,226,89
2070,1230,320
2071,518,3781
2072,550,4259
2073,1290,3247
2074,1493,1701
2075,1280,795
2076,2,4440
2077,672,1825
2078,793,2663
2079,506,697
2080,764,2356
2081,1046,1127
2082,559,4219
2083,1317,4028
2084,439,1801
2085,1353,3259
2086,489,4912
2087,1099,2342
2088,137,1955
2089,95,2635
2090,1107,4760
2091,546,3418
2092,756,3132
2093,121,4834
2094,314,2732
2095,997,3883
2096,1074,2877
2097,1469,3827
2098,47,4090
2099,845,3936
2100,901,1219
2101,834,4561
2102,334,4579
2103,588,4091
2104,199,1695
2105,854,2491
2106,538,5144
2107,1044,4688
2108,746,717
2109,661,174
2110,430,3362
2111,30,3540
2112,651,4071
2113,774,2618
2114,1187,4013
2115,217,3470
2116,777,4152
2117,851,45
2118,107,985
2119,816,3667
2120,1475,4445
2121,1416,4605
2122,373,3669
2123,1212,2380
2124,472,4646
2125,335,4653
2126,1357,671
2127,707,143
2128,1390,3785
2129,1386,3563
2130,419,4497
2131,74,2016
2132,469,1234
2133,608,4634
2134,623,567
2135,533,1285
2136,1247,4848
2137,91,3464
2138,1252,3821
2139,1183,4903
2140,859,3018
2141,843,1683
2142,165,1690
2143,1072,2234
2144,931,2024
2145,743,928
2146,1305,3754
2147,559,3565
2148,534,668
2149,1288,4066
2150,630,2776
2151,1107,2685
2152,1008,3015
2153,359,844
2154,311,2236
2155,460,1015
2156,994,65
2157,1242,399
2158,329,3756
2159,376,2477
2160,1474,5038
2161,178,2347
2162,1197,1250
2163,923,1483
2164,1421,4143
2165,681,4901
2166,144,3979
2167,625,731
2168,1006,3924
2169,744,591
2170,680,4796
2171,813,2253
2172,1240,4450
2173,227,3690
2174,295,2724
2175,683,934
2176,272,214
2177,154,3577
2178,864,3075
2179,592,445
2180,730,724
2181,92,4417
2182,401,3460
2183,1423,3809
2184,644,4678
2185,1334,1975
2186,758,3393
2187,175,1710
2188,1247,1390
2189,344,1503
2190,478,198
2191,375,3798
2192,1096,4057
2193,701,2692
2194,799,2111
2195,1126,4800
2196,1176,1382
2197,767,3895
2198,1390,2052
2199,334,885
2200,1320,1288
2201,716,281
2202,433,1825
2203,108,2999
2204,495,1665
2205,1163,4424
2206,862,3880
2207,922,1037
2208,165,3358
2209,925,3755
2210,0,1585
2211,885,2345
2212,440,62
2213,1424,1843
2214,1205,78
2215,858,2468
2216,289,154
2217,1413,2179
2218,513,1651
2219,1186,3899
2220,369,1048
2221,999,1416
2222,1487,4679
2223,731,1807
2224,675,807
2225,367,5094
2226,271,237
2227,178,1294
2228,1052,2541
2229,136,4558
2230,1282,4796
2231,127,1290
2232,1109,3505
2233,450,3348
2234,885,686
2235,1116,3624
2236,721,5187
2237,755,975
2238,476,4393
2239,714,5012
2240,51,4671
2241,1157,1574
2242,324,2431
2243,448,1451
2244,858,3077
2245,714,2259
2246,182,4486
2247,949,1692
2248,1400,4101
2249,1054,2899
2250,1284,1794
2251,9,5199
2252,746,2859
2253,755,1531
2254,357,776
2255,1338,2058
2256,572,3141
2257,133,90
2258,498,733
2259,812,276
2260,1490,1957
2261,1163,354
2262,861,422
2263,165,1944
2264,968,3945
2265,866,875
2266,932,1356
2267,1440,1249
2268,764,2583
2269,914,3145
2270,41,2407
2271,935,3654
2272,773,5090
2273,1121,3535
2274,784,1477
2275,582,2390
2276,806,1744
2277,1398,1018
2278,166,1503
2279,676,864
2280,145,2052
2281,739,1481
2282,4,2427
2283,139,504
2284,1322,5184
2285,204,5041
2286,525,869
2287,496,4740
2288,731,2356
2289,587,1857
2290,699,2625
2291,1011,3405
2292,680,4861
2293,73,3327
2294,1008,1210
2295,1077,574
2296,1445,1116
2297,177,2336
2298,321,377
2299,1410,1029
2300,1402,742
2301,548,980
2302,1391,1015
2303,375,3795
2304,681,1551
2305,978,3874
2306,269,3932
2307,562,2186
2308,1459,1060
2309,357,340
2310,1287,3211
2311,574,2397
2312,771,3583
2313,1168,1368
2314,732,1969
2315,284,2788
2316,1303,3425
2317,1038,300
2318,386,1114
2319,1325,2589
2320,857,1007
2321,1301,3377
2322,136,4432
2323,1296,914
2324,615,2367
2325,962,3598
2326,1493,4011
2327,939,4965
2328,330,1881
2329,963,1702
2330,454,3608
2331,926,573
2332,27,5137
2333,855,2898
2334,128,3690
2335,1334,2997
2336,41,2321
2337,1208,3986
2338,314,207
2339,115,520
2340,640,471
2341,359,190
2342,1480,2097
2343,815,4150
2344,596,13
2345,527,1013
2346,1101,3787
2347,622,1221
2348,99,4913
2349,10,4231
2350,962,2515
2351,703,4522
2352,711,1014
2353,182,4627
2354,1297,2631
2355,363,95
2356,927,2744
2357,384,2076
2358,684,1962
2359,214,2661
2360,375,388
2361,967,588
2362,1299,1898
2363,380,1830
2364,1458,4426
2365,1033,4877
2366,77,2922
2367,1409,3562
2368,1288,2875
2369,31,2592
2370,714,5122
2371,639,4692
2372,253,2079
2373,1471,3271
2374,62,364
2375,1216,4274
2376,1188,669
2377,948,3428
2378,1188,2575
2379,93,777
2380,1241,2659
2381,399,420
2382,1321,1253
2383,599,3398
2384,1040,5141
2385,968,2194
2386,1179,23
2387,1415,2791
2388,94,5179
2389,659,813
2390,1253,578
2391,1106,3850
2392,1135,3559
2393,669,3336
2394,1493,3825
2395,647,4494
2396,1425,4243
2397,407,3191
2398,611,796
2399,490,4053
2400,868,1852
2401,717,1550
2402,82,3701
2403,455,117
2404,1082,1017
2405,1026,1366
2406,233,5034
2407,946,4051
2408,979,918
2409,634,1365
2410,407,2368
2411,217,2762
2412,113,317
2413,1438,4442
2414,1170,2626
2415,887,1226
2416,1474,1490
2417,1147,1267
2418,146,2487
2419,1330,595
2420,519,3814
2421,1228,2374
2422,291,761
2423,743,5135
2424,1238,1098
2425,1248,3813
2426,426,1933
2427,1174,3010
2428,723,3134
2429,1062,3877
2430,0,3666
2431,903,354
2432,261,4171
2433,359,1856
2434,589,3713
2435,998,4158
2436,295,2106
2437,350,4669
2438,1205,892
2439,833,52
2440,125,2835
2441,1353,2232
2442,580,1791
2443,358,4095
2444,1364,4770
2445,84,1668
2446,912,5128
2447,1005,1816
2448,520,523
2449,955,13
2450,217,4947
2451,915,1624
2452,102,4102
2453,897,1540
2454,309,3034
2455,1461,271
2456,434,4894
2457,650,1516
2458,132,4217
2459,632,3264
2460,27,2757
2461,105,3884
2462,128,840
2463,99,743
2464,1428,5060
2465,364,3333
2466,178,56
2467,1123,1286
2468,48,1654
2469,36,1546
2470,1248,2008
2471,1031,2838
2472,890,1608
2473,1260,4277
2474,273,2720
2475,1036,1793
2476,890,585
2477,1179,4125
2478,517,280
2479,1291,1363
2480,12,4919
2481,1151,1131
2482,769,230
2483,333,2133
2484,863,662
2485,959,4406
2486,788,3961
2487,1077,204
2488,847,3735
2489,494,4440
2490,906,851
2491,353,3300
2492,1085,484
2493,859,4973
2494,165,1504
2495,1464,3009
2496,426,4305
2497,475,4191
2498,608,4910
2499,1090,2683
2500,176,1748
2501,220,4213
2502,1330,3832
2503,786,2506
2504,895,3998
2505,1222,301
2506,550,1037
2507,967,773
2508,49,902
2509,252,2626
2510,1088,2091
2511,1035,754
2512,1107,868
2513,736,5117
2514,304,2766
2515,994,1329
2516,1479,4921
2517,290,1975
2518,347,961
2519,1336,2592
2520,275,2643
2521,627,327
2522,1272,1893
2523,1268,3593
2524,1190,2419
2525,1007,3690
2526,831,2158
2527,1479,1916
2528,586,5087
2529,545,4765
2530,1481,3026
2531,1178,512
2532,1116,2725
2533,1462,4704
2534,545,1014
2535,556,906
2536,378,4490
2537,177,1034
2538,680,2214
2539,673,1335
2540,542,213
2541,856,3302
2542,338,4419
2543,441,3563
2544,511,5025
2545,690,667
2546,580,1232
2547,125,3958
2548,1005,4762
2549,144,4415
2550,74,1088
2551,888,4396
2552,407,1751
2553,1435,4055
2554,733,3194
2555,862,3668
2556,914,206
2557,1036,2506
2558,564,1088
2559,949,3926
2560,890,4010
2561,231,2457
2562,389,801
2563,204,811
2564,362,3609
2565,456,4787
2566,1165,4162
2567,153,3726
2568,1246,4897
2569,1004,3478
2570,1313,1396
2571,1421,5090
2572,598,4685
2573,176,1903
2574,1334,2223
2575,200,1080
2576,1468,4836
2577,310,505
2578,602,2244
2579,557,3594
2580,1350,2935
2581,413,503
2582,1182,1166
2583,17,4886
2584,607,3799
2585,1336,3000
2586,200,4431
2587,137,48
2588,1236,3962
2589,1197,4365
2590,1431,1798
2591,1083,4218
2592,1174,3048
2593,894,667
2594,419,2533
2595,1421,5
2596,865,1505
2597,485,3827
2598,36,667
2599,852,5105
2600,381,2155
2601,321,3400
2602,133,3601
2603,89,98
2604,562,4850
2605,420,3327
2606,924,936
2607,1208,3402
2608,763,3069
2609,1485,3338
2610,962,1932
2611,185,1572
2612,890,4982
2613,1397,3523
2614,1323,2785
2615,803,541
2616,1068,223
2617,705,4404
2618,1219,544
2619,1016,2418
2620,968,5026
2621,1290,5125
2622,1298,5112
2623,277,3020
2624,631,255
2625,57,1308
2626,1474,2662
2627,503,3171
2628,316,4156
2629,301,3482
2630,465,1602
2631,875,3841
2632,183,2806
2633,105,2840
2634,831,588
2635,41,4161
2636,982,2808
2637,1039,2255
2638,1065,3899
2639,18,3722
2640,1015,2752
2641,1222,4117
2642,1113,2354
2643,1203,4850
2644,317,1775
2645,986,918
2646,1014,978
2647,445,75
2648,1437,4155
2649,913,297
2650,239,77
2651,169,1081
2652,379,3608
2653,978,5018
2654,421,3810
2655,1455,2303
2656,463,3307
2657,960,4394
2658,687,4659
2659,357,83
2660,1000,3743
2661,1389,1204
2662,383,1614
2663,1191,3676
2664,431,782
2665,119,4900
2666,244,2432
2667,421,4226
2668,275,1456
2669,1142,645
2670,1290,2871
2671,1007,1393
2672,668,5191
2673,719,472
2674,763,2568
2675,195,4986
2676,16,238
2677,393,3555
2678,25,4537
2679,291,52
2680,1299,3650
2681,500,2039
2682,528,3058
2683,761,3316
2684,689,607
2685,1484,1738
2686,1480,1570
2687,443,2096
2688,738,1968
2689,306,4874
2690,485,5085
2691,882,521
2692,1485,2266
2693,358,2910
2694,796,409
2695,701,1774
2696,460,4726
2697,915,3070
2698,1167,3545
2699,987,2184
2700,669,771
2701,530,1982
2702,1227,3310
2703,1044,3574
2704,71,3675
2705,1249,2386
2706,990,426
2707,459,58
2708,546,941
2709,1365,3943
2710,97,2818
2711,607,1846
2712,379,4160
2713,920,1338
2714,793,1895
2715,451,232
2716,45,4789
2717,737,4242
2718,214,319
2719,1255,131
2720,1038,3390
2721,1159,1817
2722,58,3688
2723,1362,4362
2724,583,671
2725,336,1693
2726,1474,3904
2727,674,3750
2728,377,4310
2729,626,569
2730,1027,2090
2731,1474,3816
2732,1388,123
2733,707,658
2734,1023,3818
2735,1152,2811
2736,799,4599
2737,1230,540
2738,564,2781
2739,102,3839
2740,632,2798
2741,391,1056
2742,978,3667
2743,454,3698
2744,833,3636
2745,833,3297
2746,850,3926
2747,308,466
2748,1419,3232
2749,709,4154
2750,932,952
2751,941,4587
2752,1107,1050
2753,341,0
2754,369,3344
2755,976,171
2756,220,3338
2757,1368,1951
2758,398,2640
2759,730,2783
2760,1099,1275
2761,537,2149
2762,1488,313
2763,880,4226
2764,1400,4640
2765,89,1479
2766,946,987
2767,1415,2805
2768,109,559
2769,1413,4670
2770,117,2280
2771,1357,2392
2772,600,5012
2773,946,2593
2774,653,1472
2775,1200,3820
2776,745,4393
2777,1474,3692
2778,1399,1483
2779,768,4496
2780,117,4131
2781,333,1756
2782,1019,2205
2783,423,1475
2784,667,2087
2785,101,3256
2786,897,2035
2787,743,4825
2788,936,813
2789,981,4941
2790,511,44
2791,668,683
2792,1318,1829
2793,986,2699
2794,221,3670
2795,293,4966
2796,1127,4396
2797,1107,4773
2798,567,4437
2799,1073,2780
2800,796,5211
2801,1490,1275
2802,83,1959
2803,1276,2609
2804,1325,1746
2805,66,2903
2806,1190,1538
2807,711,1547
2808,359,5087
2809,27,1554
2810,284,2442
2811,1255,2817
2812,457,880
2813,469,3270
2814,1102,1272
2815,1017,913
2816,476,1433
2817,286,1876
2818,695,1604
2819,445,3239
2820,275,1110
2821,564,1590
2822,1104,4384
2823,967,4782
2824,195,2462
2825,795,824
2826,1006,396
2827,594,2190
2828,224,166
2829,419,50
2830,929,2826
2831,957,4836
2832,147,1182
2833,402,3167
2834,452,3023
2835,144,4857
2836,1421,3170
2837,144,2452
2838,729,2921
2839,907,2706
2840,1125,3202
2841,1002,853
2842,1407,5154
2843,917,2022
2844,1169,3722
2845,720,3839
2846,1034,4632
2847,474,2261
2848,309,4437
2849,289,580
2850,418,4678
2851,441,3200
2852,1487,3498
2853,43,366
2854,1207,4694
2855,1373,2735
2856,596,688
2857,1072,1243
2858,722,3596
2859,771,2048
2860,315,3610
2861,190,4229
2862,27,850
2863,837,199
2864,266,4202
2865,1376,177
2866,731,480
2867,247,1506
2868,968,5095
2869,1219,5112
2870,529,289
2871,330,3150
2872,61,2048
2873,408,5147
2874,1040,3424
2875,675,422
2876,702,2913
2877,122,41
2878,1091,801
2879,1075,1890
2880,877,1798
2881,959,2014
2882,153,2446
2883,1105,3680
2884,674,3109
2885,499,4983
2886,1366,2830
2887,471,2480
2888,1406,3911
2889,1120,5059
2890,937,1734
2891,597,3918
2892,1236,500
2893,640,4534
2894,959,2632
2895,677,1640
2896,663,4443
2897,615,4056
2898,141,3169
2899,945,1355
2900,1220,1921
2901,958,4759
2902,676,4930
2903,164,5218
2904,649,1909
2905,291,3731
2906,1000,2999
2907,581,1919
2908,864,1329
2909,452,1015
2910,89,1299
2911,702,4981
2912,614,4582
2913,445,3732
2914,1259,2890
2915,999,3520
2916,255,2271
2917,869,4361
2918,11,948
2919,501,4838
2920,1162,966
2921,719,4378
2922,1070,4237
2923,1049,4760
2924,698,822
2925,446,5127
2926,865,3652
2927,602,4089
2928,1261,5204
2929,784,3952
2930,331,3889
2931,240,889
2932,303,2355
2933,376,5140
2934,1246,2
2935,804,4244
2936,528,1795
2937,276,1834
2938,359,381
2939,927,4176
2940,308,4786
2941,632,590
2942,115,986
2943,881,2642
2944,743,4600
2945,849,3744
2946,16,3774
2947,290,2261
2948,1004,4734
2949,579,1757
2950,698,2274
2951,264,658
2952,1169,2192
2953,251,4248
2954,336,5050
2955,8,2832
2956,673,4150
2957,414,758
2958,0,4546
2959,1217,920
2960,430,2310
2961,412,905
2962,0,3507
2963,1138,3598
2964,461,2571
2965,1341,2453
2966,1444,2653
2967,632,3761
2968,228,4077
2969,1117,2847
2970,991,4247
2971,401,1614
2972,1119,3414
2973,48,1475
2974,28,5093
2975,1132,600
2976,236,1203
2977,984,3823
2978,1153,2078
2979,1238,3397
2980,1239,3007
2981,520,2103
2982,1215,3205
2983,1193,667
2984,361,1742
2985,20,1943
2986,550,4751
2987,521,3745
2988,237,4131
2989,583,3958
2990,436,4777
2991,579,2761
2992,1469,390
2993,1035,118
2994,1432,575
2995,1218,3314
2996,404,2583
2997,631,798
2998,629,3926
2999,136,4230
3000,244,2312
3001,1128,2139
3002,1225,2742
3003,826,2746
3004,136,1723
3005,1469,2930
3006,1160,3072
3007,1219,3458
3008,1132,4106
3009,347,3237
3010,6,2940
3011,1065,411
3012,410,1412
3013,927,615
3014,297,974
3015,1295,3905
3016,1319,3257
3017,1155,3891
3018,1291,1342
3019,739,955
3020,1365,2659
3021,874,2354
3022,1308,3175
3023,495,2258
3024,172,2151
3025,469,866
3026,341,963
3027,694,4830
3028,267,450
3029,838,2862
3030,1076,1601
3031,944,727
3032,1283,2827
3033,758,1387
3034,777,4745
3035,459,1291
3036,1149,2
3037,277,3758
3038,152,1056
3039,436,344
3040,360,3727
3041,566,4501
3042,316,2738
3043,177,2639
3044,321,4695
3045,733,3365
3046,1231,1195
3047,1493,438
3048,1295,3294
3049,1316,1562
3050,611,81
3051,543,1497
3052,1134,2561
3053,326,5022
3054,1077,4103
3055,142,2768
3056,624,1722
3057,832,3997
3058,495,4803
3059,1358,155
3060,556,1686
3061,620,6
3062,559,1215
3063,541,2558
3064,356,1877
3065,1289,471
3066,1066,1218
3067,556,4302
3068,1388,3961
3069,1137,4799
3070,147,4641
3071,66,5112
3072,432,4498
3073,146,3017
3074,60,84
3075,444,1363
3076,1254,4528
3077,1224,3154
3078,1143,3262
3079,1089,3522
3080,508,1049
3081,1209,1905
3082,326,2915
3083,1359,4105
3084,529,1040
3085,229,326
3086,633,1517
3087,227,3868
3088,827,1655
3089,1070,4134
3090,1115,3878
3091,896,4452
3092,1003,3952
3093,698,160
3094,11,521
3095,1258,1097
3096,1280,2172
3097,1393,778
3098,300,1518
3099,293,4090
3100,495,3076
3101,203,4874
3102,873,4228
3103,744,2337
3104,1308,3846
3105,1003,4965
3106,219,1760
3107,348,3642
3108,222,3943
3109,778,5175
3110,10,1742
3111,192,1698
3112,970,614
3113,1000,424
3114,1345,3113
3115,1134,4661
3116,1248,4115
3117,1022,4875
3118,1410,4905
3119,1255,1258
3120,491,187
3121,269,2345
3122,843,480
3123,1408,153
3124,590,487
3125,871,5012
3126,1267,1104
3127,974,3271
3128,1057,841
3129,1431,3101
3130,603,1871
3131,924,4770
3132,793,2946
3133,277,2836
3134,626,3149
3135,1255,4080
3136,186,2762
3137,679,5207
3138,362,4720
3139,1377,5065
3140,1123,3334
3141,636,4058
3142,879,5042
3143,342,4774
3144,1375,639
3145,980,3605
3146,8,1814
3147,284,1101
3148,1118,1873
3149,1479,3535
3150,767,2827
3151,992,4143
3152,571,5133
3153,1129,5208
3154,839,337
3155,472,1721
3156,506,2196
3157,1191,3123
3158,1277,2021
3159,607,5033
3160,143,3396
3161,14,2238
3162,1463,2624
3163,309,1615
3164,1034,2248
3165,207,2842
3166,832,1529
3167,1175,2162
3168,564,3034
3169,50,4068
3170,884,529
3171,637,2855
3172,119,4955
3173,322,4473
3174,102,3065
3175,591,745
3176,493,700
3177,651,2276
3178,587,4695
3179,102,1894
3180,1184,2198
3181,1416,1308
3182,1430,5078
3183,955,425
3184,1174,1831
3185,420,4565
3186,1096,953
3187,1048,3397
3188,1314,758
3189,1191,1033
3190,552,3240
3191,1299,3267
3192,877,1469
3193,595,919
3194,135,3534
3195,562,802
3196,1120,1341
3197,785,3423
3198,1273,1945
3199,1069,825
3200,1441,1457
3201,823,1441
3202,308,5180
3203,1109,2382
3204,1493,4053
3205,801,2011
3206,401,2785
3207,846,294
3208,917,3017
3209,1227,44
3210,912,3462
3211,522,4156
3212,564,4641
3213,421,3868
3214,325,685
3215,1200,160
3216,1289,2798
3217,740,4064
3218,566,4406
3219,715,4216
3220,643,2385
3221,1333,2363
3222,1215,3903
3223,354,3335
3224,410,3540
3225,420,1249
3226,1082,3310
3227,707,3800
3228,1106,1335
3229,1482,4617
3230,778,2323
3231,126,3411
3232,1035,4407
3233,125,2885
3234,313,2685
3235,169,2848
3236,572,1139
3237,754,4427
3238,1140,3481
3239,484,4196
3240,789,2830
3241,60,3852
3242,1188,908
3243,383,985
3244,1457,5134
3245,945,4349
3246,629,4740
3247,395,2542
3248,754,2826
3249,286,3110
3250,1259,221
3251,294,2070
3252,1234,4890
3253,1271,1285
3254,915,1141
3255,888,5061
3256,507,2710
3257,175,4562
3258,1303,1090
3259,355,5028
3260,1302,1458
3261,1076,2230
3262,1015,3272
3263,1286,746
3264,649,368
3265,1065,4564
3266,749,2107
3267,1334,2080
3268,53,1477
3269,366,4791
3270,23,1284
3271,829,4374
3272,234,3641
3273,814,893
3274,1261,3174
3275,926,830
3276,656,2091
3277,1294,4599
3278,1250,3491
3279,211,1587
3280,1185,2550
3281,181,3502
3282,1314,3914
